user,lang,title,timestamp,pageid,revid,parentid,sizediff
192.197.82.203,en,Corporal punishment,2007-06-20T15:51:00Z,55169,139448563,138384172,1
192.197.82.203,en,Corporal punishment,2007-06-20T15:51:42Z,55169,139448699,139448563,0
192.197.82.203,en,Pallacanestro Varese,2007-06-22T17:26:42Z,3420428,139937185,134183349,-18
192.197.82.203,en,Pallacanestro Varese,2007-06-22T17:49:09Z,3420428,139942007,139937185,-59
192.197.82.203,en,Pallacanestro Varese,2007-06-22T17:49:32Z,3420428,139942103,139942007,3
192.197.82.203,en,Bowmanville High School,2007-07-04T19:29:38Z,2839624,142516027,141945629,-83
192.197.82.203,en,Porter Airlines,2007-07-17T16:41:07Z,3984646,145250494,144416570,179
192.197.82.203,en,Porter Airlines,2007-07-17T16:41:41Z,3984646,145250597,145250494,0
192.197.82.203,en,Porter Airlines,2007-07-17T16:43:08Z,3984646,145250890,145250597,10
192.197.82.203,en,Hockey Night in Canada,2007-07-20T16:27:32Z,66972,145945776,145500157,3
192.197.82.203,en,Hockey Night in Canada,2007-07-20T16:32:00Z,66972,145946551,145945776,44
192.197.82.203,en,Almond,2007-07-26T22:41:26Z,1064,147327948,146530835,31
192.197.82.203,en,The House of Gaunt,2007-08-02T17:44:06Z,2274119,148759611,148563289,15
192.197.82.203,en,Ken Boshcoff,2007-08-03T13:06:14Z,524075,148922457,135309088,-3
192.197.82.203,en,Ken Boshcoff,2007-08-03T13:06:56Z,524075,148922561,148922457,3
192.197.82.203,en,"Template:Canadian federal election, 2006/Simcoe—Grey",2007-08-03T15:43:08Z,7255575,148947237,147613596,0
192.197.82.203,en,BlackBerry,2007-08-03T19:29:17Z,71996,148989187,148946007,-10
192.197.82.203,en,Wikipedia:Introduction,2007-08-05T14:58:23Z,1226609,149352112,149351748,3
192.197.82.203,en,Tom Lukiwski,2007-08-08T19:20:13Z,3302566,150030863,141513064,-37
192.197.82.203,en,Mario Silva,2007-08-09T19:00:15Z,700197,150231484,144729105,-1
192.197.82.203,en,700 home run club,2007-08-10T15:06:11Z,11935435,150404366,150395639,10
192.197.82.203,en,Partition of Quebec,2007-08-13T19:56:28Z,8317587,151021119,150753195,3
192.197.82.203,en,Partition of Quebec,2007-08-13T19:57:58Z,8317587,151021409,151021119,-41
192.197.82.203,en,Partition of Quebec,2007-08-13T19:59:06Z,8317587,151021639,151021409,-12
192.197.82.203,en,Partition of Quebec,2007-08-13T19:59:38Z,8317587,151021764,151021639,-12
192.197.82.203,en,Tina Keeper,2007-08-14T13:52:54Z,3368718,151170179,150260153,-10
192.197.82.203,en,Department of National Defence (Canada),2007-08-14T20:04:33Z,34309697,151238756,139669686,2
192.197.82.203,en,Department of National Defence (Canada),2007-08-14T20:04:45Z,34309697,151238803,151238756,-5
192.197.82.203,en,Maxime Bernier,2007-08-14T20:42:39Z,3835742,151245479,151235409,7
192.197.82.203,en,Progressive Conservative Party of Newfoundland and Labrador,2007-08-14T21:03:18Z,496820,151249991,151069003,380
192.197.82.203,en,Progressive Conservative Party of Newfoundland and Labrador,2007-08-14T21:03:42Z,496820,151250088,151249991,14
192.197.82.203,en,"Talk:Newfoundland and Labrador provincial by-elections, 2007",2007-08-16T15:31:09Z,12796773,151619942,0,97
192.197.82.203,en,"Newfoundland and Labrador provincial by-elections, 2007",2007-08-16T15:58:46Z,9234949,151624679,128981303,-5
192.197.82.203,en,Official bilingualism in Canada,2007-08-20T16:01:31Z,1555010,152487312,152461872,1010
192.197.82.203,en,Official bilingualism in Canada,2007-08-20T16:03:20Z,1555010,152487657,152487312,2
192.197.82.203,en,Official bilingualism in Canada,2007-08-20T16:04:15Z,1555010,152487832,152487657,-24
192.197.82.203,en,Ontario Veterinary College,2007-08-22T13:55:20Z,353352,152920589,152164689,3
192.197.82.203,en,Canadian Wheat Board,2007-08-22T17:37:00Z,526502,152960755,152605182,-7013
192.197.82.203,en,Canadian Wheat Board,2007-08-22T17:38:26Z,526502,152961051,152960755,-57
192.197.82.203,en,Ottawa 67's,2007-08-23T17:05:57Z,416235,153177796,150842231,22
192.197.82.203,en,Ottawa 67's,2007-08-23T17:15:34Z,416235,153179448,153177796,128
192.197.82.203,en,Canada's role in the Afghanistan War,2007-08-23T20:54:33Z,4292193,153219221,153049038,184
192.197.82.203,en,Gertrude,2007-08-28T14:53:37Z,2053045,154180603,147262057,128
192.197.82.203,en,"Canadian federal election, 2008",2007-08-30T19:05:49Z,3827068,154652585,154316424,146
192.197.82.203,en,"Canadian federal election, 2008",2007-08-30T19:07:52Z,3827068,154652977,154652585,3
192.197.82.203,en,"Canadian federal election, 2008",2007-08-30T19:08:37Z,3827068,154653100,154652977,5
192.197.82.203,en,Laurent Beaudoin,2007-08-30T19:49:40Z,1393881,154660717,152266604,266
192.197.82.203,en,Laurent Beaudoin,2007-08-30T19:50:52Z,1393881,154660935,154660717,-5
192.197.82.203,en,Sitting Bull,2007-09-06T18:12:10Z,152833,156097881,156095386,-14
192.197.82.203,en,Dido (singer),2007-09-14T18:11:51Z,190391,157892845,157724194,101
192.197.82.203,en,Leatherhead,2007-09-14T18:13:43Z,173837,157893182,156414846,65
192.197.82.203,en,Rutabaga,2007-09-26T18:58:53Z,152561,160526630,159954101,61
192.197.82.203,en,Cotard delusion,2007-10-10T14:47:56Z,33817341,163574048,160339860,-18
192.197.82.203,en,Ozone,2007-10-29T20:36:27Z,22718,167920774,167840546,-663
192.197.82.203,en,Brice of Tours,2007-11-13T17:34:02Z,2654915,171237947,147301888,214
192.197.82.203,en,Terry Stratton,2007-11-28T14:17:26Z,1731292,174371984,163447260,0
192.197.82.203,en,Clutching at Straws,2007-12-07T16:20:50Z,217341,176386338,170162739,4
192.197.82.203,en,Clutching at Straws,2007-12-07T16:26:27Z,217341,176387374,176386338,12
192.197.82.203,en,"Brother, Can You Spare Two Dimes?",2007-12-12T18:47:08Z,1286362,177481336,175001614,-3
192.197.82.203,en,Meech Lake,2008-01-21T16:50:30Z,414874,185900170,156217513,205
192.197.82.203,en,Meech Lake,2008-01-21T16:52:50Z,414874,185900658,185900170,-2
192.197.82.203,en,Skyservice,2008-01-22T20:33:58Z,139019,186187216,185658414,-13
192.197.82.203,en,Canadian Senate seating plan,2008-01-25T20:22:00Z,2183305,186879282,178447484,0
192.197.82.203,en,Canadian Senate seating plan,2008-01-25T20:22:51Z,2183305,186879434,186879282,0
192.197.82.203,en,Tax Court of Canada,2008-02-01T18:41:51Z,464797,188426257,187765544,-1
192.197.82.203,en,Tax Court of Canada,2008-02-01T18:42:10Z,464797,188426322,188426257,1
192.197.82.203,en,Munro v. National Capital Commission,2008-02-11T17:12:10Z,3490574,190655649,151027914,17
192.197.82.203,en,Munro v. National Capital Commission,2008-02-11T17:12:51Z,3490574,190655785,190655649,1
192.197.82.203,en,British Shorthair,2008-02-11T18:36:31Z,45323,190673434,188536015,49
192.197.82.203,en,Kim St-Pierre,2008-02-11T18:52:08Z,4051633,190676682,178500060,-1
192.197.82.203,en,Françoise Boivin,2008-02-21T14:20:07Z,1042952,193034796,192478363,205
192.197.82.203,en,Françoise Boivin,2008-02-21T14:21:13Z,1042952,193034992,193034796,52
192.197.82.203,en,Ottawa Gee-Gees,2008-02-21T15:39:42Z,322960,193050091,190397340,1
192.197.82.203,en,Ottawa Gee-Gees,2008-02-21T15:40:34Z,322960,193050253,193050091,1
192.197.82.203,en,Ottawa Gee-Gees,2008-02-21T15:41:03Z,322960,193050345,193050253,0
192.197.82.203,en,Vincent Chase,2008-03-04T18:10:15Z,6102728,195844466,195365967,79
192.197.82.203,en,International Federation of American Football,2008-03-06T18:03:58Z,4549826,196329267,179521882,-5
192.197.82.203,en,Vancouver Quadra,2008-03-10T13:28:26Z,631723,197223433,196336735,-100
192.197.82.203,en,Vancouver Quadra,2008-03-10T13:29:23Z,631723,197223584,197223433,16
192.197.82.203,en,Vancouver Quadra,2008-03-10T13:30:10Z,631723,197223720,197223584,-33
192.197.82.203,en,"Canadian federal election, 2008",2008-03-11T17:18:31Z,3827068,197509683,197156465,-10
192.197.82.203,en,Talk:Poles,2008-03-17T16:02:44Z,25465690,198878334,198659285,142
192.197.82.203,en,Mark Bourrie,2008-03-22T17:23:41Z,14418884,200105040,199933852,17
192.197.82.203,en,Mark Bourrie,2008-03-22T17:24:02Z,14418884,200105108,200105040,-14
192.197.82.203,en,Mark Bourrie,2008-03-22T17:24:41Z,14418884,200105226,200105108,1
192.197.82.203,en,Victoria Island (Canada),2008-03-27T00:01:12Z,69319,201191827,201042641,-1
192.197.82.203,en,Henry I of France,2008-03-27T20:44:08Z,24096095,201409529,199733653,0
192.197.82.203,en,Henry I of France,2008-03-27T20:44:35Z,24096095,201409621,201409529,0
192.197.82.203,en,Rahim Jaffer,2008-03-27T20:57:40Z,385673,201412716,201411606,211
192.197.82.203,en,Prostatitis,2008-03-28T19:00:21Z,55922,201638925,201447908,32
192.197.82.203,en,March 28,2008-03-28T20:05:43Z,19347,201654106,201650189,-47
192.197.82.203,en,"Canadian federal election, 2008",2008-04-01T12:37:17Z,3827068,202528903,202333663,142
192.197.82.203,en,Rahim Jaffer,2008-04-01T20:05:58Z,385673,202623449,202292022,390
192.197.82.203,en,Dave Batters,2008-04-10T15:03:17Z,969766,204704372,200581027,-923
192.197.82.203,en,Roberto Luongo,2008-04-17T17:39:35Z,440398,206288106,205981965,0
192.197.82.203,en,April 18,2008-04-18T19:30:17Z,1826,206551453,206551072,-80
192.197.82.203,en,Rob Merrifield,2008-04-25T15:07:52Z,1994212,208120144,207325689,12
192.197.82.203,en,Robert's Rules of Order,2008-05-01T18:02:46Z,44419,209505467,207384139,10
192.197.82.203,en,Robert's Rules of Order,2008-05-01T18:03:11Z,44419,209505579,209505467,1
192.197.82.203,en,"Embassy of Algeria, Ottawa",2008-05-05T18:04:57Z,1372135,210375507,179586400,-518
192.197.82.203,en,"Canadian federal election, 2008",2008-05-12T14:40:08Z,3827068,211877584,211759656,11
192.197.82.203,en,Andrew Scheer,2008-05-13T16:09:34Z,1368671,212135362,200666977,32
192.197.82.203,en,John Rutsey,2008-05-13T20:42:13Z,16460,212195389,212194768,-113
192.197.82.203,en,Dan McTeague,2008-05-16T13:53:06Z,763018,212832282,211473753,-428
192.197.82.203,en,List of clerks assistants of the Canadian House of Commons,2008-05-16T19:59:50Z,15590426,212901042,196142835,16
192.197.82.203,en,Maurice Duplessis,2008-05-20T18:02:56Z,190453,213748883,212643602,-132
192.197.82.203,en,Pierre Trudeau,2008-05-21T14:02:55Z,24507,213948308,213947858,-139
192.197.82.203,en,Sam Harris (author),2008-05-27T16:42:16Z,2400008,215304074,214911818,-72
192.197.82.203,en,Diwali,2008-05-29T14:47:54Z,186177,215744275,215676535,75
192.197.82.203,en,Hochschule Weihenstephan-Triesdorf,2008-05-29T16:52:05Z,9036235,215767434,175094266,3
192.197.82.203,en,Peggy Nash,2008-05-30T20:04:42Z,3828417,216035553,216031935,860
192.197.82.203,en,Jumping the shark,2008-06-03T17:26:44Z,179512,216882000,216822345,-180
192.197.82.203,en,Steven Fletcher (politician),2008-06-03T19:49:12Z,773683,216910922,216765935,-952
192.197.82.203,en,Immigration to Canada,2008-06-05T15:42:50Z,4319287,217329380,216022962,0
192.197.82.203,en,Gatineau Park,2008-06-05T18:10:11Z,1004428,217358599,217355170,1214
192.197.82.203,en,Gatineau Park,2008-06-05T18:31:51Z,1004428,217363132,217358599,164
192.197.82.203,en,Gatineau Park,2008-06-05T18:43:53Z,1004428,217365532,217363132,756
192.197.82.203,en,Gatineau Park,2008-06-05T18:46:19Z,1004428,217366050,217365532,26
192.197.82.203,en,Gatineau Park,2008-06-05T18:49:01Z,1004428,217366573,217366050,-94
192.197.82.203,en,Gatineau Park,2008-06-05T18:55:32Z,1004428,217367850,217366573,39
192.197.82.203,en,Gatineau Park,2008-06-05T19:05:37Z,1004428,217369996,217367850,434
192.197.82.203,en,Gatineau Park,2008-06-05T19:12:20Z,1004428,217371297,217369996,-93
192.197.82.203,en,Gatineau Park,2008-06-05T19:15:02Z,1004428,217371802,217371297,94
192.197.82.203,en,Raynell Andreychuk,2008-06-09T19:00:10Z,1730305,218227892,218220741,27
192.197.82.203,en,Claudette Tardif,2008-06-09T20:40:14Z,1643902,218249351,195192720,-35
192.197.82.203,en,Claudette Tardif,2008-06-09T20:41:27Z,1643902,218249669,218249351,25
192.197.82.203,en,Claudette Tardif,2008-06-09T20:43:45Z,1643902,218250209,218249669,8
192.197.82.203,en,Thomas Mulcair,2008-06-16T17:32:58Z,7428705,219736546,218436280,8
192.197.82.203,en,Mario Silva,2008-06-27T18:18:07Z,700197,222128902,214178282,3
192.197.82.203,en,North West River,2008-07-07T17:09:17Z,13426718,224168495,224095245,0
192.197.82.203,en,Clay Walker,2008-07-10T16:38:52Z,1072970,224830456,224676107,0
192.197.82.203,en,Guy Lauzon,2008-07-18T15:59:36Z,1412794,226466830,219224881,6
192.197.82.203,en,Lists of ghost towns in Canada,2008-07-22T16:24:14Z,14247735,227228736,225535708,19
192.197.82.203,en,Monarchy in Ontario,2008-07-22T16:28:56Z,7472454,227229550,227222000,114
192.197.82.203,en,1971 CFL season,2008-08-07T17:03:28Z,2922921,230437975,69063576,-39
192.197.82.203,en,1971 CFL season,2008-08-07T17:04:17Z,2922921,230438137,230437975,-7
192.197.82.203,en,1971 CFL season,2008-08-07T17:05:23Z,2922921,230438329,230438137,5
192.197.82.203,en,1971 CFL season,2008-08-07T17:14:57Z,2922921,230440171,230438329,19
192.197.82.203,en,1971 CFL season,2008-08-07T17:16:20Z,2922921,230440438,230440171,2
192.197.82.203,en,1971 CFL season,2008-08-07T17:16:55Z,2922921,230440547,230440438,-4
192.197.82.203,en,Usher of the Black Rod of the Senate of Canada,2008-08-13T17:25:05Z,16118674,231719086,228018572,7
192.197.82.203,en,Ruby Dhalla,2008-08-13T21:10:51Z,1439282,231761412,231757921,3
192.197.82.203,en,Ruby Dhalla,2008-08-13T21:12:39Z,1439282,231761758,231761412,50
192.197.82.203,en,Irene Mathyssen,2008-08-15T13:42:03Z,484675,232104460,229174770,7
192.197.82.203,en,Canadian Senate seating plan,2008-08-27T18:55:27Z,2183305,234624286,203751337,-1
192.197.82.203,en,James Bezan,2008-09-04T16:29:05Z,1027911,236263566,225237039,-144
192.197.82.203,en,Gatineau Park,2008-10-07T20:12:18Z,1004428,243727398,241868056,394
192.197.82.203,en,Gatineau Park,2008-10-08T18:04:38Z,1004428,243944443,243777931,891
192.197.82.203,en,Gatineau Park,2008-10-10T18:07:55Z,1004428,244414414,243977927,1315
192.197.82.203,en,Gatineau Park,2008-10-10T18:28:30Z,1004428,244418103,244416482,131
192.197.82.203,en,Gatineau Park,2008-10-10T18:32:59Z,1004428,244418815,244418103,-6
192.197.82.203,en,Gatineau Park,2008-10-10T18:35:06Z,1004428,244419147,244418815,8
192.197.82.203,en,Gatineau Park,2008-10-10T19:08:33Z,1004428,244425227,244422408,846
192.197.82.203,en,Gatineau Park,2008-10-10T19:10:17Z,1004428,244425627,244425227,-1
192.197.82.203,en,Gatineau Park,2008-10-10T19:14:28Z,1004428,244426460,244425627,-2
192.197.82.203,en,Gatineau Park,2008-10-10T19:19:21Z,1004428,244427436,244426460,120
192.197.82.203,en,Talk:Gatineau Park,2008-10-15T18:14:22Z,3621721,245489030,244421984,81
192.197.82.203,en,National Capital Commission,2008-10-18T17:13:12Z,458968,246127698,246127208,-6
192.197.82.203,en,Mad Money,2008-10-20T19:26:23Z,1531043,246558372,246011667,15
192.197.82.203,en,1976 Summer Olympics,2008-10-21T16:07:15Z,72622,246743521,246724828,-9
192.197.82.203,en,Meech Lake,2008-10-21T18:21:25Z,414874,246770313,241580565,183
192.197.82.203,en,Munro v. National Capital Commission,2008-10-21T19:02:11Z,3490574,246779170,240501128,218
192.197.82.203,en,Gatineau Park,2008-10-23T18:32:03Z,1004428,247221340,247220548,-1
192.197.82.203,en,Percy Sparks,2008-10-28T15:04:02Z,2856102,248203762,205315408,24
192.197.82.203,en,Percy Sparks,2008-10-29T17:14:50Z,2856102,248436426,248203762,614
192.197.82.203,en,Percy Sparks,2008-10-29T17:15:56Z,2856102,248436620,248436426,-1
192.197.82.203,en,Percy Sparks,2008-10-30T16:28:21Z,2856102,248639616,248436620,2
192.197.82.203,en,Percy Sparks,2008-10-30T16:30:13Z,2856102,248639946,248639616,4
192.197.82.203,en,Robert Watt,2008-11-04T19:18:58Z,3993423,249700918,243687162,46
192.197.82.203,en,Robert Watt,2008-11-04T19:44:31Z,3993423,249706474,249700918,214
192.197.82.203,en,Fringe (TV series),2008-11-06T22:45:49Z,13695042,250120116,249878366,158
192.197.82.203,en,Percy Sparks,2008-11-10T19:29:50Z,2856102,250933720,248639946,698
192.197.82.203,en,Percy Sparks,2008-11-10T19:49:05Z,2856102,250937676,250936306,-100
192.197.82.203,en,Percy Sparks,2008-11-10T19:54:31Z,2856102,250938848,250937676,0
192.197.82.203,en,Canadian Senate seating plan,2008-11-12T15:45:24Z,2183305,251355140,246885379,-7
192.197.82.203,en,"Port Hope, Ontario",2008-11-14T16:39:01Z,248996,251791687,251218218,45
192.197.82.203,en,Percy Sparks,2008-11-18T15:20:59Z,2856102,252580535,250941828,1363
192.197.82.203,en,Doug and the Slugs,2008-11-18T19:09:15Z,5605990,252620849,252072042,8
192.197.82.203,en,Percy Sparks,2008-11-19T17:01:39Z,2856102,252806781,252580535,-62
192.197.82.203,en,Gini coefficient,2008-11-20T18:38:00Z,12883,253027836,251470759,-2446
192.197.82.203,en,Burrill Bernard Crohn,2008-11-27T17:30:14Z,3020472,254451104,242444007,6
192.197.82.203,en,The Outsiders (novel),2008-12-05T20:22:46Z,562456,256104079,256097356,-92
192.197.82.203,en,The Outsiders (novel),2008-12-05T20:23:41Z,562456,256104238,256104079,-2
192.197.82.203,en,Alfred Apps,2008-12-10T21:02:07Z,10796716,257128351,254301755,-1
192.197.82.203,en,Ezra Levant,2008-12-11T19:19:12Z,952976,257326154,256188086,1
192.197.82.203,en,Martin Brodeur,2008-12-11T21:27:58Z,333309,257352593,257296839,-84
192.197.82.203,en,Clueless (film),2008-12-17T18:28:56Z,105872,258615835,258447204,92
192.197.82.203,en,Ray Boughen,2008-12-18T21:50:23Z,19362129,258853403,254632068,1738
192.197.82.203,en,Ray Boughen,2008-12-18T21:51:19Z,19362129,258853592,258853403,4
192.197.82.203,en,Alicia Silverstone,2008-12-19T20:30:36Z,69930,259032902,259032708,0
192.197.82.203,en,1999 Men's World Ice Hockey Championships,2008-12-31T16:19:05Z,11141558,261106788,231500705,268
192.197.82.203,en,Throwback uniform,2009-01-06T17:24:20Z,1436515,262336843,260096902,711
192.197.82.203,en,Throwback uniform,2009-01-06T17:40:15Z,1436515,262339770,262336843,203
192.197.82.203,en,NetDrive,2009-01-06T18:48:40Z,7099195,262353286,262222391,184
192.197.82.203,en,Ed Holder,2009-01-09T17:10:55Z,19790101,262999228,254645279,2
192.197.82.203,en,Palliser (Saskatchewan electoral district),2009-01-12T15:27:12Z,844334,263596918,245495355,19
192.197.82.203,en,Ray Boughen,2009-01-12T15:31:31Z,19362129,263597682,259009272,94
192.197.82.203,en,Palliser (Saskatchewan electoral district),2009-01-12T15:32:18Z,844334,263597835,263596918,6
192.197.82.203,en,IIHF World U20 Championship,2009-01-13T14:43:22Z,5233191,263811178,262966251,163
192.197.82.203,en,List of IIHF World Under-20 Championship medalists,2009-01-13T14:48:53Z,17900047,263812132,263811844,-48
192.197.82.203,en,List of IIHF World Under-20 Championship medalists,2009-01-13T14:50:57Z,17900047,263812474,263812132,-38
192.197.82.203,en,List of IIHF World Under-20 Championship medalists,2009-01-13T14:51:59Z,17900047,263812648,263812474,6
192.197.82.203,en,Rod Zimmer,2009-01-16T13:20:06Z,2363740,264456918,221388320,-81
192.197.82.203,en,Charleswood—St. James—Assiniboia,2009-01-29T13:45:36Z,1779612,267186654,254136295,345
192.197.82.203,en,W. David Angus,2009-01-29T15:52:15Z,1736417,267205947,260034806,-12
192.197.82.203,en,Dionne quintuplets,2009-02-04T19:04:06Z,353003,268523486,268127890,-7
192.197.82.203,en,Finnish Aviation Museum,2009-02-05T17:18:24Z,12941327,268720485,257539710,-12
192.197.82.203,en,Ron Cannan,2009-02-09T13:34:56Z,4302105,269528717,265509983,-46
192.197.82.203,en,Ron Cannan,2009-02-09T23:11:34Z,4302105,269645415,269528717,38
192.197.82.203,en,Ron Cannan,2009-02-09T23:13:29Z,4302105,269645844,269645415,32
192.197.82.203,en,Emoticon,2009-02-10T18:58:08Z,9739,269822347,269777633,-3
192.197.82.203,en,Emoticon,2009-02-10T18:59:02Z,9739,269822528,269822347,6
